id,allergen,name,language,source,category
,sesam,100 % mechanisch  gepresstes raffiniertes Sesamöl,de,USDA,
,gluten,Semmelbrösel  Salz,de,USDA,
,milch,Trockenmolke und Paprika,de,USDA,
,ei,Angereicherte Eiernudeln,de,USDA,
,gluten,Angereicherte Eiernudeln,de,USDA,
,milch,Bio-Parmesankäse,de,USDA,
,fisch,Atlantischer Lachs mit Farbzusatz,de,USDA,
,milch,Schokoladen-Edelsteine,de,USDA,
,soja,Schokoladen-Edelsteine,de,USDA,
,soja,Sojafaser,de,USDA,
,ei,Nudeln,de,USDA,
,gluten,Nudeln,de,USDA,
,milch,Blauschimmelkäse,de,USDA,
,milch,Butter,de,USDA,
,milch,Colby-Jack-Käse,de,USDA,
,gluten,angereichertes Durummehl,de,USDA,
,nüsse,Bio-Cashewnüsse,de,USDA,
,milch,natürliche und künstliche Aromen,de,USDA,
,soja,Schokoladenstückchen,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Karamell,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,Weizen- und Sojaprotein,de,USDA,
,gluten,Weizen- und Sojaprotein,de,USDA,
,ei,Spätzleknödel,de,USDA,
,gluten,Spätzleknödel,de,USDA,
,ei,geriebener Käse,de,USDA,
,milch,geriebener Käse,de,USDA,
,sellerie,Selleriekraft,de,USDA,
,soja,Schokoladenstückchen,de,USDA,
,milch,Queso-Quesadilla- und Asadero-Käse,de,USDA,
,soja,Raps- und/oder Soja- und/oder Palmöl,de,USDA,
,soja,Margarine,de,USDA,
,milch,Margarine,de,USDA,
,milch,Mozzarella-Käse mit niedrigem Feuchtigkeitsgehalt,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,milch,Frischkäse,de,USDA,
,milch,süße Sahnebutter,de,USDA,
,soja,Bonbons,de,USDA,
,fisch,Weißer Thunfisch,de,USDA,
,soja,Pflanzenöl,de,USDA,
,fisch,natürlich geräucherte Heringsfilets,de,USDA,
,soja,vegane würzige Mayonnaise,de,USDA,
,senf,vegane würzige Mayonnaise,de,USDA,
,milch,Cheddar {pasteurisierte Milch,de,USDA,
,milch,modifizierte Molke,de,USDA,
,gluten,ungebleichtes und nicht bromiertes angereichertes Weizenmehl,de,USDA,
,milch,Sauerrahm,de,USDA,
,soja,halbsüße Schokoladenstückchen,de,USDA,
,milch,Kondensmilch,de,USDA,
,erdnuss,geröstete gesalzene Erdnüsse,de,USDA,
,soja,Emulgatoren,de,USDA,
,gluten,Brezeln,de,USDA,
,soja,Brezeln,de,USDA,
,soja,Chili-Cracker,de,USDA,
,gluten,Chili-Cracker,de,USDA,
,soja,Mayonnaise,de,USDA,
,ei,Mayonnaise,de,USDA,
,gluten,angereichertes Weizenmehl,de,USDA,
,soja,Schokochips,de,USDA,
,soja, Koka,de,USDA,
,nüsse,Mandeln,de,USDA,
,milch,2 % oder weniger Parmesan,de,USDA,
,milch,Garnitur,de,USDA,
,gluten,angereichertes Orzo,de,USDA,
,soja,Schokoladenstreusel,de,USDA,
,soja,Gemüsebrühe,de,USDA,
,gluten,ungebleichtes, angereichertes Weizenmehl ",de,USDA
,fisch,Flunder,de,USDA,
,milch,pasteurisierte Magermilch der Güteklasse A,de,USDA,
,milch,natürliche und künstliche Aromen,de,USDA,
,soja,natürliche und künstliche Aromen,de,USDA,
,soja,natürliche Aromen,de,USDA,
,milch,kultivierte Magermilch,de,USDA,
,gluten,Chipotle-Tortilla,de,USDA,
,soja,Chipotle-Tortilla,de,USDA,
,sulfite,Chipotle-Tortilla,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,milch,Parmesankäse,de,USDA,
,gluten,Weizenmehl, Kartoffelstärke",de,USDA
,soja,pflanzliches Backfett,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,sesam,Asiatischer gerösteter Sesam-Dip – Wasser,de,USDA,
,sesam,Pflanzenöl,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,gluten,Vanillekekse,de,USDA,
,milch,Vanillekekse,de,USDA,
,ei,Vanillekekse,de,USDA,
,milch,weißer Cheddar-Käse,de,USDA,
,soja,Vegane Marshmallows,de,USDA,
,milch,Parmesankäse,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Margarine,de,USDA,
,soja,Margarine,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,milch,dunkle Schokolade,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,soja,Sojalecithin  und Monocalciumphosphat,de,USDA,
,milch,Parmesankäse,de,USDA,
,gluten,Weizenmehl,de,USDA,
,nüsse,rohe Pistazien,de,USDA,
,gluten,gebleichtes Weizenmehl,de,USDA,
,soja,Sahne-Topping,de,USDA,
,erdnuss,Milchschokolade, Erdnussbutter ",de,USDA
,milch,Milchschokolade, Erdnussbutter ",de,USDA
,soja,Milchschokolade, Erdnussbutter ",de,USDA
,milch,Schokoladen-Haselnuss-Fudge,de,USDA,
,nüsse,Schokoladen-Haselnuss-Fudge,de,USDA,
,soja,gentechnikfreies Sojalecithin,de,USDA,
,sellerie,Im Ofen gebratene Hühnerbrust,de,USDA,
,milch,pasteurisierter Schmelzkäseaufstrich,de,USDA,
,soja,Schokoladenstückchen,de,USDA,
,milch,Bio-Hartkäse,de,USDA,
,gluten,Grissini: angereichertes Weizenmehl,de,USDA,
,nüsse,Bio-Mandelmilch,de,USDA,
,gluten,angereichertes Weizenmehl  Zucker,de,USDA,
,milch,Milchschokoladenbonbons,de,USDA,
,soja,Milchschokoladenbonbons,de,USDA,
,soja,Mayonnaise,de,USDA,
,ei,Mayonnaise,de,USDA,
,milch,Mit schokoladigem Karamell gefüllte Kühe,de,USDA,
,soja,Mit schokoladigem Karamell gefüllte Kühe,de,USDA,
,milch,Blauschimmelkäse,de,USDA,
,gluten,Keks: angereichertes Weizenmehl,de,USDA,
,milch,Milch},de,USDA,
,gluten,angereichertes, gebleichtes Mehl ",de,USDA
,senf,Bio-Senfkörner,de,USDA,
,senf,süße Zwiebel-Dijon-Vinaigrette,de,USDA,
,senf,Senf,de,USDA,
,nüsse,und Haselnüsse,de,USDA,
,gluten,gekeimte Vollkornprodukte,de,USDA,
,erdnuss,Erdnussbutter,de,USDA,
,nüsse,Kokosnüsse,de,USDA,
,milch,fettarme Milch,de,USDA,
,milch,Büffelaufstrich,de,USDA,
,sellerie,Büffelaufstrich,de,USDA,
,milch,frische Sahne,de,USDA,
,milch,Monterey-Jack-Käse,de,USDA,
,nüsse,Nüsse,de,USDA,
,milch,Frischkäseprodukt,de,USDA,
,fisch,gekochter Oktopus,de,USDA,
,ei,gekochtes, angereichertes Makkaroniprodukt ",de,USDA
,milch,fettarme Trockenvollmilch,de,USDA,
,milch,Peperoni,de,USDA,
,soja,Peperoni,de,USDA,
,milch,Süße Brötchen,de,USDA,
,ei,Süße Brötchen,de,USDA,
,gluten,Süße Brötchen,de,USDA,
,soja,Süße Brötchen,de,USDA,
,gluten,Croutons: angereichertes ungebleichtes Weizenmehl,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,soja,Sojabohnen- und Palmöl mit tbhq für Frische,de,USDA,
,milch,Teilentrahmter Mozzarella-Käse und modifizierte Maisstärke,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,ei,Volleier,de,USDA,
,milch,Ricotta-Käse,de,USDA,
,milch,Halbsüße Schokolade,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,sulfite,Kartoffelpüree 80 %,de,USDA,
,milch,Orzo und Paprika,de,USDA,
,gluten,Orzo und Paprika,de,USDA,
,senf,Marinade,de,USDA,
,soja,Enzymaktives Sojamehl,de,USDA,
,gluten,Lebkuchen,de,USDA,
,ei,Lebkuchen,de,USDA,
,milch,Lebkuchen,de,USDA,
,nüsse,rohe Cashewnüsse,de,USDA,
,sulfite,Kaliummetabisulfit,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,nüsse,Pflanzenöl,de,USDA,
,gluten,Bio-angereichertes Weizenmehl,de,USDA,
,milch,fettfreie Trockenmilch der Güteklasse,de,USDA,
,milch,Schokoladenstückchen,de,USDA,
,soja,Schokoladenstückchen,de,USDA,
,milch,Romano- und Monterey-Jack-Käse,de,USDA,
,soja,pflanzliches Backfett,de,USDA,
,milch,belgische Milchschokolade mit Pflanzenöl: Zucker,de,USDA,
,milch,pasteurisierte Sauermilch und Sahne,de,USDA,
,ei,Käfigfrei gebratenes Eiweißpastetchen: Eiweiß,de,USDA,
,soja,Schokoladenstückchen,de,USDA,
,gluten,Angereichertes Mehl mit hohem Glutengehalt,de,USDA,
,milch,pasteurisierte Sauermilch,de,USDA,
,milch,Joghurt,de,USDA,
,ei,hartgekochtes Ei,de,USDA,
,senf,Dijon-Senf,de,USDA,
,milch,Feta-Käse,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,sulfite,Zwiebeln,de,USDA,
,soja,Bio-Miso,de,USDA,
,milch,Ricotta-Käse,de,USDA,
,milch,dunkle Schokolade,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,milch,halb & halb,de,USDA,
,gluten,paniert mit: Vollkornmehl,de,USDA,
,gluten,Angereichertes Weizenmehl,de,USDA,
,nüsse,Mandelbutter,de,USDA,
,nüsse,trocken geröstete Pistazien,de,USDA,
,gluten,Mehl,de,USDA,
,fisch,Tilapia,de,USDA,
,gluten,Nudeln,de,USDA,
,ei,Nudeln,de,USDA,
,gluten,gekochte Cavatappi-Nudeln,de,USDA,
,gluten,Tortilla: Mehl,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,Mayonnaise,de,USDA,
,ei,Mayonnaise,de,USDA,
,nüsse,Bio-Kirschen, Bio-Macadamianüsse",de,USDA
,milch,Scharfer Cheddar-Käse,de,USDA,
,gluten,Süßungsmittel,de,USDA,
,fisch,Fischprotein,de,USDA,
,milch,Karamellkräuselung,de,USDA,
,gluten,Karamellkräuselung,de,USDA,
,gluten,wasserfreie Dextrose,de,USDA,
,milch,Pepper-Jack-Käse,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,gluten,angereichertes Weizenmehl gebleicht,de,USDA,
,milch,Schlagsahne,de,USDA,
,erdnuss,geröstete und gesalzene Erdnüsse,de,USDA,
,milch,geriebener Parmesankäse,de,USDA,
,soja,gentechnikfreies Sonnenblumen- und/oder Distelöl,de,USDA,
,soja,Pflanzenöl,de,USDA,
,gluten,ungebleichtes Mehl,de,USDA,
,milch,Butter,de,USDA,
,gluten,Vanillewaffeln,de,USDA,
,soja,Schokoladentropfen,de,USDA,
,erdnuss,Obst,de,USDA,
,soja,Schokolade  und Sojalecithin,de,USDA,
,milch,pasteurisierte Sauerrahm und Milch,de,USDA,
,soja,Bio-Miso-Paste,de,USDA,
,nüsse,Mandeln,de,USDA,
,milch,Blauschimmelkäse,de,USDA,
,gluten,Croutons,de,USDA,
,milch,Croutons,de,USDA,
,milch,Colby-Käse: pasteurisierte Milch,de,USDA,
,soja,Miso,de,USDA,
,soja,Pflanzenöl,de,USDA,
,gluten,ungebleichtes, angereichertes Weizenmehl ",de,USDA
,senf,süßes Relish,de,USDA,
,sellerie,süßes Relish,de,USDA,
,milch,Bio-Sahne und Bio-Magermilch,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,krebstiere,Muscheln,de,USDA,
,gluten,Hefenahrung,de,USDA,
,gluten,steingemahlenes Vollkornmehl,de,USDA,
,milch,Fudge Swirl,de,USDA,
,soja,Emulgator,de,USDA,
,milch,weiße Schokolade,de,USDA,
,soja,weiße Schokolade,de,USDA,
,milch,Monterey-Jack-Käse,de,USDA,
,gluten,Angereichertes Weizenmehl,de,USDA,
,milch,Colby-Käse,de,USDA,
,erdnuss,Cheddar- und Sauerrahm-Erdnüsse,de,USDA,
,milch,Cheddar- und Sauerrahm-Erdnüsse,de,USDA,
,milch,Brezelbrötchen,de,USDA,
,gluten,Brezelbrötchen,de,USDA,
,soja,Gewürz für Shoyu-Brühe,de,USDA,
,gluten,Gewürz für Shoyu-Brühe,de,USDA,
,senf,Honig-Senf-Gewürz,de,USDA,
,senf,Senf,de,USDA,
,sesam,Sesampaste,de,USDA,
,milch,Rohmilch,de,USDA,
,milch,Bio-Romano-Käse,de,USDA,
,gluten,Angereichertes Weizenmehl,de,USDA,
,soja,Halbsüße Schokoladenstückchen,de,USDA,
,milch,Karamell,de,USDA,
,milch,Parmesankäse,de,USDA,
,milch,Molkenprotein-Crisp,de,USDA,
,ei,Bio pasteurisiertes Vollei,de,USDA,
,soja,Kartoffelknödel,de,USDA,
,milch,künstliche Aromen,de,USDA,
,fisch,fester weißer Thunfisch,de,USDA,
,sulfite,Mit Sulfiten zur Farberhaltung zubereitet,de,USDA,
,milch,Sahne,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,sulfite,Natriumbisulfit,de,USDA,
,milch,Cotija-Käse,de,USDA,
,soja,Schokoladenstückchen,de,USDA,
,gluten,gentechnikfreies Vollkornmehl,de,USDA,
,erdnuss,Crab Town-gewürzte Erdnüsse,de,USDA,
,senf,Crab Town-gewürzte Erdnüsse,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,senf,Dijon-Senf,de,USDA,
,soja,Schokoladenstückchen,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,soja,Palmöl Soja,de,USDA,
,fisch,Atlantischer Lachs,de,USDA,
,gluten,und weniger als 2 % Weizenkleie,de,USDA,
,gluten,Kekse: gebleichtes, angereichertes Weizenmehl ",de,USDA
,milch,Romano-Käse aus Kuhmilch,de,USDA,
,nüsse,Bio-Mandelbutter,de,USDA,
,gluten,Tortilla,de,USDA,
,soja,Tortilla,de,USDA,
,sulfite,Tortilla,de,USDA,
,erdnuss,Erdnussbutter,de,USDA,
,ei,Angereicherte Eiernudeln,de,USDA,
,gluten,Angereicherte Eiernudeln,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,teilweise gehärtetes Pflanzenöl  als Verarbeitungshilfsmittel,de,USDA,
,gluten,Angereichertes Hartweizenmehl,de,USDA,
,milch,Vanilleeis mit Blaubeeren: Magermilch,de,USDA,
,milch,Gekochte Chorizo-Schweinefleischbällchen,de,USDA,
,milch,angesäuerte Sauerrahm,de,USDA,
,fisch,Thunfisch,de,USDA,
,gluten,Weizenmehl und Hefe,de,USDA,
,nüsse,Schokoladenstückchen,de,USDA,
,gluten,Gekochte, angereicherte Gemelli-Nudeln ",de,USDA
,milch,weniger als 1 %: fettfreie Trockenmilch,de,USDA,
,gluten,Weizengluten-Sojaprotein,de,USDA,
,soja,Weizengluten-Sojaprotein,de,USDA,
,gluten,Glukosesirup,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,gluten,Bio-Weizenmehl,de,USDA,
,milch,Parmesankäse,de,USDA,
,milch,Parmesankäse,de,USDA,
,milch,Kasein,de,USDA,
,sulfite,getrocknete Makronen-Kokosnuss,de,USDA,
,milch,Mit Karamell gefüllte Schildkröten,de,USDA,
,soja,Mit Karamell gefüllte Schildkröten,de,USDA,
,nüsse,Mit Karamell gefüllte Schildkröten,de,USDA,
,sulfite,Natriummetabisulfit,de,USDA,
,gluten,Angereichertes Weizenmehl,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,hydriertes Soja- und/oder Palm- und/oder Baumwollsamenöl,de,USDA,
,nüsse,Rohe Cashewnüsse – dampfpasteurisiert,de,USDA,
,milch,lebende Joghurtkulturen: s,de,USDA,
,fisch,Seeteufel,de,USDA,
,soja,Teriyaki-Glasur,de,USDA,
,gluten,Teriyaki-Glasur,de,USDA,
,milch,Pecorino Romano-Käse,de,USDA,
,milch,M&M's Milchschokoladenbonbons,de,USDA,
,soja,M&M's Milchschokoladenbonbons,de,USDA,
,sellerie,natürliche Aromen,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,Sojamehl und Sojaöl,de,USDA,
,erdnuss,geröstete Erdnüsse,de,USDA,
,gluten,gebleichtes Mehl,de,USDA,
,milch,Naturjoghurt mit niedrigem Fettgehalt,de,USDA,
,sulfite,Papaya,de,USDA,
,gluten,Angereichertes gebleichtes Mehl,de,USDA,
,nüsse,geröstete Cashewnüsse,de,USDA,
,milch,Bio-Butterschmalz,de,USDA,
,sulfite,Balsamico-Essig,de,USDA,
,sulfite,Farbstoff: Sulfit-Ammoniak-Karamell,de,USDA,
,milch,Bio-Mozzarella: pasteurisierte, teilentrahmte Bio-Zuchtmilch",de,USDA
,milch,Colby-Käse,de,USDA,
,nüsse,Kokosmilch,de,USDA,
,milch,Kokosmilch,de,USDA,
,gluten,kultivierte Weizenstärke und Weizenmehl,de,USDA,
,gluten,Zimtflocken,de,USDA,
,soja,Zimtflocken,de,USDA,
,milch,weniger als 2 % helle Sahne,de,USDA,
,sesam,Hummus-Dip,de,USDA,
,milch,Vollmilch-Mozzarella-Käse mit niedrigem Feuchtigkeitsgehalt,de,USDA,
,milch,Schlagsahne,de,USDA,
,milch,gefrorenes Milchdessert {Buttermilch,de,USDA,
,milch,Bio-Mozzarella-Käse mit geringem Feuchtigkeitsgehalt,de,USDA,
,soja,Fudge-Glasur,de,USDA,
,gluten,Masa-Mehl,de,USDA,
,milch,Vanille und Krümel,de,USDA,
,gluten,Vanille und Krümel,de,USDA,
,gluten,angereichertes Weizenmehl,de,USDA,
,ei,Eierfrikadelle: Eiweiß,de,USDA,
,erdnuss,gewürzte Erdnüsse,de,USDA,
,milch,gefüllt mit Frischkäse,de,USDA,
,gluten,Angereichertes Vollkornmehl,de,USDA,
,gluten,gekochte Bio-Nudeln,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,Margarine,de,USDA,
,milch,Margarine,de,USDA,
,gluten,Keks,de,USDA,
,milch,Keks,de,USDA,
,soja,Keks,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,soja,pflanzliches Backfett,de,USDA,
,gluten,Bio-Weizengluten, Bio-Haferfaser",de,USDA
,ei,Mayonnaise,de,USDA,
,soja,Mayonnaise,de,USDA,
,milch,Salzkäsekulturen,de,USDA,
,milch,Bio-Butter,de,USDA,
,milch,Butter,de,USDA,
,soja,Misopaste,de,USDA,
,milch,Parmesankäse,de,USDA,
,sulfite,Cantaloupea,de,USDA,
,gluten,Brezel,de,USDA,
,gluten,Gewürz für Pilzcremesuppe,de,USDA,
,milch,Gewürz für Pilzcremesuppe,de,USDA,
,milch,Ricotta-Käse,de,USDA,
,senf,Gurkenrelish,de,USDA,
,soja,Weniger als 2 % Margarine,de,USDA,
,milch,Lab-Kasein,de,USDA,
,gluten,Vollkorn-Hartweizengrieß aus biologischem Anbau,de,USDA,
,gluten,Bio-Semmelbrösel,de,USDA,
,gluten,Mehl,de,USDA,
,soja,Sojalecithin},de,USDA,
,gluten,Müsli-Cluster,de,USDA,
,milch,geräucherter Gouda,de,USDA,
,milch,fettfreie Trockenmilch,de,USDA,
,gluten,ungebleichtes, unbehandeltes Weizenmehl",de,USDA
,gluten,Keksstreusel,de,USDA,
,milch,Sauerrahm,de,USDA,
,milch,Neufchatel-Käse,de,USDA,
,milch,Halbsüße Schokolade,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,soja,gentechnikfreies Sojaöl,de,USDA,
,milch,Feta-Käse,de,USDA,
,soja,Karamell-Popcorn,de,USDA,
,milch,Cotija-Käse,de,USDA,
,sulfite,Natriummetabisulfit als Konservierungsmittel,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,gluten,Angereichertes Weizenmehl,de,USDA,
,soja,sautierte Zwiebel,de,USDA,
,gluten,angereichertes gebleichtes Mehl,de,USDA,
,senf,Senf,de,USDA,
,erdnuss,Knusprig überzogener Erdnuss-Cruncher,de,USDA,
,soja,Knusprig überzogener Erdnuss-Cruncher,de,USDA,
,senf,Knusprig überzogener Erdnuss-Cruncher,de,USDA,
,gluten,Knusprig überzogener Erdnuss-Cruncher,de,USDA,
,milch,Sauerrahm,de,USDA,
,milch,dehydrierte Sauerrahm,de,USDA,
,soja,Margarine,de,USDA,
,soja,Müsli,de,USDA,
,gluten,Müsli,de,USDA,
,gluten,Mit Schokoladencreme gefüllte Kekse,de,USDA,
,soja,Mit Schokoladencreme gefüllte Kekse,de,USDA,
,milch,Mit Schokoladencreme gefüllte Kekse,de,USDA,
,milch,teilweise entrahmter Mozzarellakäse mit niedrigem Feuchtigkeitsgehalt,de,USDA,
,milch,Parmesankäse,de,USDA,
,milch,halbsüße Schokoladenstückchen,de,USDA,
,soja,halbsüße Schokoladenstückchen,de,USDA,
,gluten,Brezel: Bio-Weizenmehl,de,USDA,
,milch,Vollmilch,de,USDA,
,fisch,Zuchtlachs,de,USDA,
,nüsse,Sonnenblumenkerne,de,USDA,
,milch,Rührei,de,USDA,
,ei,Rührei,de,USDA,
,sulfite,Ananas,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Bio-Ricotta-Käse,de,USDA,
,milch,kultivierte pasteurisierte Milch und Sahne,de,USDA,
,sulfite,Kokosnuss,de,USDA,
,milch,Bio-Cheddar-Käse,de,USDA,
,milch,Milchschokolade,de,USDA,
,soja,Milchschokolade,de,USDA,
,milch,fettreduzierte Milch einstufen,de,USDA,
,soja,hydrolysiertes Pflanzenprotein,de,USDA,
,soja,2 % oder weniger Sojaöl,de,USDA,
,senf,zubereiteter Senf,de,USDA,
,gluten,Weizenkörner,de,USDA,
,soja,Bio-Pflanzenöl,de,USDA,
,gluten,Crackermehl,de,USDA,
,milch,scharfer Cheddar-Käse,de,USDA,
,gluten,Cracker: Weizenmehl,de,USDA,
,milch,Jarlsberg-Käse,de,USDA,
,sulfite,Schwefeldioxid,de,USDA,
,gluten,Weizenmehl gebleicht,de,USDA,
,sellerie,Bio-Selleriesalz,de,USDA,
,gluten,Brot,de,USDA,
,soja,Brot,de,USDA,
,soja,Hydrolysiertes Pflanzenprotein,de,USDA,
,milch,Enzymmodifizierter Cheddar-Käse,de,USDA,
,gluten,Sojabohnenpaste,de,USDA,
,soja,Sojabohnenpaste,de,USDA,
,erdnuss,geröstete Erdnüsse,de,USDA,
,ei,Eier Weizenmehl,de,USDA,
,gluten,Eier Weizenmehl,de,USDA,
,milch,Feta-Käse,de,USDA,
,fisch,Vitamin A,de,USDA,
,senf,Gewürz,de,USDA,
,milch,Butterfett,de,USDA,
,soja,Pflanzenöl,de,USDA,
,soja,Pflanzenöle,de,USDA,
,milch,Eis: Milchfett und fettfreie Milch,de,USDA,
,milch,gesüßte Milchtrockenmasse,de,USDA,
,milch,Frischkäse,de,USDA,
,milch,Parmesankäse },de,USDA,
,senf,Dijon-Senf,de,USDA,
,soja,Huhn,de,USDA,
,soja,Pflanzenöl,de,USDA,
,milch,Margerine  und Salz,de,USDA,
,nüsse,Bio-Sonnenblumenkerne,de,USDA,
,milch,Vanilleschotenpudding,de,USDA,
,ei,Vanilleschotenpudding,de,USDA,
,milch,dunkle Schokolade,de,USDA,
,gluten,hydrolysiertes Pflanzenprotein,de,USDA,
,gluten,Steingemahlen, 100 % Vollkorn",de,USDA
,soja,gehärtetes Pflanzenöl,de,USDA,
,milch,Bio-Queso-Blanco-Käse,de,USDA,
,fisch,natürliche Aromen {Krabbe,de,USDA,
,sellerie,Drehspießgewürz, natürliche Aromen ",de,USDA
,milch,fettfreie Milch,de,USDA,
,gluten,rote Weizenbeeren,de,USDA,
,gluten,Vollkorngebäckmehl,de,USDA,
,fisch,Tilapiafilets,de,USDA,
,senf,Dijon-Senf,de,USDA,
,nüsse,Sonnenblumenkerne,de,USDA,
,sesam,Sesamöl,de,USDA,
,gluten,angereichertes gebleichtes Weizenmehl,de,USDA,
,nüsse,in Schalenpistazien und Meersalz,de,USDA,
,soja,Tamari,de,USDA,
,sulfite,Natriummetabisulfit,de,USDA,
,senf,Senfkörner und Asafoetida,de,USDA,
,senf,Senf,de,USDA,
,gluten,Bio-Perlcouscous,de,USDA,
,erdnuss,schokoladige Erdnussbutterhasen {Zucker,de,USDA,
,soja,Soja- und Weizengluten,de,USDA,
,gluten,Soja- und Weizengluten,de,USDA,
,sulfite,Kokosraspeln,de,USDA,
,milch,Creme Fraiche,de,USDA,
,soja,teilweise gehärtetes Pflanzenöl,de,USDA,
,milch,dunkle Schokolade,de,USDA,
,soja,dunkle Schokolade,de,USDA,
,gluten,Weizenmehl und/oder Essig,de,USDA,
,gluten,5 % oder weniger von jedem der folgenden Stoffe: Weizengluten,de,USDA,
,milch,natürliche Toffeestückchen,de,USDA,
,soja,natürliche Toffeestückchen,de,USDA,
,milch,Vollmilch-Mozzarella,de,USDA,
,gluten,Nudeln,de,USDA,
,ei,Nudeln,de,USDA,
,milch,geriebener Mozzarella-Käse – pasteurisierte teilentrahmte Milch,de,USDA,
,milch,Halbsüße Schokolade,de,USDA,
,soja,Halbsüße Schokolade,de,USDA,
,gluten,Sesamstangen,de,USDA,
,soja,Sesamstangen,de,USDA,
,sesam,Sesamstangen,de,USDA,
,soja,Wasser und Bindemittelprodukt,de,USDA,
,gluten,Wasser und Bindemittelprodukt,de,USDA,
,milch,Wasser und Bindemittelprodukt,de,USDA,
,milch,Cheddar-Käse,de,USDA,
,gluten,überzogene Matze: Weizenmehl,de,USDA,
,gluten,Mehl,de,USDA,
,gluten,Enzyme,de,USDA,
,gluten,Semmelbrösel,de,USDA,
,nüsse,Mandeln,de,USDA,
,erdnuss,Mandeln,de,USDA,
,milch,M&M-Milchschokoladenstückchen,de,USDA,
,soja,M&M-Milchschokoladenstückchen,de,USDA,
,milch,Magermilchmodifizierte Maisstärke,de,USDA,
,soja,Pflanzenöl,de,USDA,
,gluten,angereichertes Weizenmehl,de,USDA,
,milch,teilentrahmter Mozzarellakäse mit niedrigem Feuchtigkeitsgehalt,de,USDA,
,milch,Parmigiano-Reggiano-Käse,de,USDA,
,gluten,Graham-Krümel,de,USDA,
,erdnuss,Erdnuss- und/oder Baumwollsamenöl,de,USDA,
,ei,dehydrierte Eier,de,USDA,
,gluten,angereichertes gebleichtes Mehl,de,USDA,
,milch,und Natriumcaseinat,de,USDA,
,erdnuss,Erdnüsse aus dunkler Schokolade mit Meersalz,de,USDA,
,milch,Erdnüsse aus dunkler Schokolade mit Meersalz,de,USDA,
,soja,Erdnüsse aus dunkler Schokolade mit Meersalz,de,USDA,
,milch,Romano- und Parmesankäse,de,USDA,
,gluten,Bio-angereichertes Weizenmehl,de,USDA,
,gluten,angereichertes gebleichtes Weizenmehl,de,USDA,
,milch,Makkaroni und Käse,de,USDA,
,ei,Makkaroni und Käse,de,USDA,
,soja,Makkaroni und Käse,de,USDA,
,gluten,Makkaroni und Käse,de,USDA,
,milch,natürliche und künstliche Aromen,de,USDA,
,gluten,Knusprige Rübenstreifen,de,USDA,
,milch,Gekaltete, pasteurisierte Magermilch der Güteklasse A",de,USDA
,milch,Joghurt,de,USDA,
,milch,fettarme Milch mit Zusatz von Vitamin A-Palmitat und Vitamin D3,de,USDA,
,sulfite,Bananenpaprika,de,USDA,
,gluten,Angereichertes Mehl,de,USDA,
,milch,Labmolke,de,USDA,
,gluten,Angereicherte Fadennudeln,de,USDA,
